Branch,Talker,Event,Content,Key
0,,,그런 생각으로 호시코는 니아의 옆에 앉았다.,
0,,,시간은 저녁이 되고 호시코는 니아에게 인사한 후 자리를 떠낫다.,
0,,,주변에 아무도 없자 자꾸 옛 기억이 니아의 머리를 스쳐지나갔다.,
0,1,,싫어…,
0,,,니아는 품에 안은 액자를 끌어 안으며 침대에 몸을 뉘었다.,
0,,RemoveTalker,1,
0,,ChangeBackground,HoshikoRoom,
0,,,집으로 돌아온 호시코는 생각이 정리되지 않아 혼란스러웠다.,
0,,,방금 전 봤던 모습은 뭐였을까,
0,,,만약 가족을 잃었다 한다면… 내가 위로한다고 위로가 되는걸까,
0,,,어머니를 떠나 보내던 그날이 아직도 눈에 선했다.,
0,,,조금만 시간을 내서라도 같이왔다면 그럴일 없었을텐데,
0,,,훅 차오르는 감정을 가라 앉히고 다시 상황을 떠올렸다.,
0,,,내일이 됐을때 나아진다면 참 다행일텐데…,
0,,,그 상태가 나아질거란 생각은 쉽게 들지 않았다.,
0,,,내가 어떻게 해야 하는걸까,
0,,,호시코또한 깊은 고뇌에 빠졌다.,
0,,StopBGM,,
0,,FadeOut,1,
0,,ChangeCSV,MainStoryPart2,ResetKey
0,,Bookmark,여기 이후부터는 중후반부입니다.,
